crypto_address,crypto_name,flagging_reason
0x0fA23b1B4DD646a3a55fb5E4C5EEaB24D42edAb0,Ethereum,Phishing Scam
0xf01f7a348681776c1fc9a066c6973882b693cdc6,Ethereum,Phishing Scam
0x89d58a4fad0bc7b4902c405fda4ae357d357d8c1,Ethereum,Phishing Scam
0x0a9b5abf61122489da680d74a0f9b143352eba83,Ethereum,Phishing Scam
0xF5753db18F979808B76147170687dd617c347886,Ethereum,Romance Scam
0x7f151165f7cd0d7417e4b5233b90cf721c34aa2f,Ethereum,Phishing Scam
0x0d9dacef694563ee0888e2751bf2349ac1b6270e,Ethereum,Phishing Scam
0xEe18e156a020F2b2B2DcdEC3A9476E61fBDE1e48,Ethereum,Phishing Scam
0x483ec0E946d1d61696Bc8F69ef10365bD80862dc,Ethereum,Phishing Scam
0x7bb0c6705cafaf36416a6b8d23a5c64e375beb96,Ethereum,Phishing Scam
0x61756b595d4a6de33c28e1a5a2c9761fdab90efe,Ethereum,Phishing Scam
0x60322fafa022caebeecd0e037bd6b163dac3d485,Ethereum,Phishing Scam
0x106df0524aa9707e0dd7d2eaec0f94db05bd6bd2,Ethereum,Phishing Scam
0x221A870C1093fF5ac63af612F307DB418e2fFC07,Ethereum,NFT Airdrop Scam
0xbaf90c44eacb1fa302bbea9741dfa0804e87cbf8,Ethereum,Phishing Scam
0xfa510abde79c3e10b0dfe1b071726a2dede3a536,Ethereum,Phishing Scam
0xdc92cff564547691c1649d4ee44878979e47bf41,Ethereum,Phishing Scam
0xc5399832f1ce5830c8acf5272e7bd89904c62230,Ethereum,Impersonation Scam
0x58d5b54929a2ddea7eeebc212e674de9448ef1c8,Ethereum,Phishing Scam
0x39b6ce3428068ce97db218fd2f8df6909b331308,Ethereum,Phishing Scam
0xeCB41C3ffC8382478d8A18f438F16E517A4363bb,Ethereum,Impersonation Scam
0x8cccdc0da2d3c6ad4a754db4812b9eef19877eec,Ethereum,Phishing Scam
0x1E442D0461Bd7A52Fadb9920F6eD5BB3cd8fF75D,Ethereum,Impersonation Scam
0xef236a0600dff3fcb55e1c03401cdd1daf6ff71e,Ethereum,Phishing Scam
0x1b5eab73aed3e7c9b889c0fb55ecb44a0dcb5a6e,Ethereum,Phishing Scam
0xd45113de317ed2ff4c365787447f6eef65c857d9,Ethereum,Phishing Scam
0xE2621777f2d10D2fc5cf2F7F48d680044F2e49A8,Ethereum,Impersonation Scam
0x2879A2F8c56DE31DCAD1bf17bfd1Dfb8949737a1,Ethereum,Impersonation Scam
0x01fe6f7f910300c31273a75e9492937984b73f5d,Ethereum,Phishing Scam
0x0f732ccbb681021ba33d99f976b9a6199f8e72d8,Ethereum,Phishing Scam
0x4D9974Fa509d8Cb8952c507478B8D61231CAe337,Ethereum,Fake Returns Scam
0x6a1595d869f9c517f25c565853ae6de9aa25929e,Ethereum,Phishing Scam
0x1883e2b785e75e1bd2f1ca62e2dc424fe092fa09,Ethereum,Phishing Scam
0xd4364d515103170d47149bca6512645ccb981069,Ethereum,Phishing Scam
0xd6b8c482c1f06265223b8bd0ad6efbf1214a9287,Ethereum,Phishing Scam
0xa4c14cc3b9b9d6ecbe11a9c8720326270656dbb7,Ethereum,Impersonation Scam
0x2b5d022D3396c412A58C7be8897BC8d3E0C823c3,Ethereum,Impersonation Scam
0xf66e58ac4dbbc266cd122bbe75158c23051a3fa3,Ethereum,Phishing Scam
0x73f7b2257c688677ff9cc7bdd2d05e5076e0ae42,Ethereum,Phishing Scam
0x49dd7c9997fe7cd62d326bda84780a41fec3cf75,Ethereum,Phishing Scam
0xA87149fC85936E6807222fb211162D5bE440A930,Ethereum,Impersonation Scam
0x9a925f57bacdef5ca5d13ecf08ba9ee55a9b0585,Ethereum,Phishing Scam
0x000035ed69B335f67E95566DDE258ea12C6F0000,Ethereum,Phishing Scam
0x82dfdb2ec1aa6003ed4acba663403d7c2127ff67,Ethereum,Phishing Scam
0xfc06bff6785075b3bb49b226b8c10b6b98025c80,Ethereum,Phishing Scam
0x47FA4D09c8b7Fb9c976F0692CBFf15B3004Fa453,Ethereum,Fake Returns Scam
0x34e99d7def1d3da235bdb9046a7ea2cebdd71eb9,Ethereum,Phishing Scam
0x9e576C64e79bA7ea4D61642Ab37A3dDFCD52d0e7,Ethereum,Impersonation Scam
0x068e755258285ca7b4cd3acb0e855b878e89a9e1,Ethereum,Phishing Scam
0x89bcc65889cf8dc3b7e508e4e1eead25dcb6583e,Ethereum,Phishing Scam
0xd869f5f8133f002e4ebdf7df41bb901afc126fa8,Ethereum,Phishing Scam
0x97d9f65bc953739a53c9ec20dda039d0b7bdd271,Ethereum,Phishing Scam
0x163267E04d78Aabe7A7C0289c78F9f99db7BB642,Ethereum,Hack
0xef5342c226d885db54d17c21d41f137bf1a3b732,Ethereum,Phishing Scam
0x51cd8c64345d606f59f866185493e045def976d8,Ethereum,Phishing Scam
0xc8bfd14b558a9265eb2405ea55f26a42cff8b569,Ethereum,Phishing Scam
0x0d5d6005fca3d29a3c494863fecc6b0359786e30,Ethereum,Phishing Scam
0x89f3ef08b975c920416a6b0847a3c4526bd734c3,Ethereum,Phishing Scam
0x2f273e976bc94d1092ec0f547c3f3ab8e4e89570,Ethereum,Phishing Scam
0x29Aaa966321F7d82E119BBc965a58CB62d703445,Ethereum,Phishing Scam
0x1ea8ce7D17bFE0149e8AA549F4f58BE18a3cC131,Ethereum,Contract Exploit Scam
0xc53488cec16050ec8eae52ce4fcd9187a3f1837f,Ethereum,Phishing Scam
0xA9A53dCD4C6BC74Ae56cC52CE48390D85BE98c80,Ethereum,Impersonation Scam
0x85F0f87aAA1F54924cDa9283D575Cf85aB9AE37e,Ethereum,Phishing Scam
0x639562e66B274fdCd46Ccaa1aC160277a37A3BC8,Ethereum,Impersonation Scam
0x1383756a91f4a278b32dd5c66015f7d4d18926fb,Ethereum,Phishing Scam
0xf7E6b99717316C43bE7E77865577dbA59Cb5F01e,Ethereum,Other
0xddebf00FbC27F7BAF0bef3fA3665473Eec46BC63,Ethereum,Impersonation Scam
0x9eE0A12da8b0D8518F882314fD31B593abb81f4f,Ethereum,Donation Impersonation Scam
0x8EEad6A5776dCE374257bF7D4500CfE3C1e362a6,Ethereum,Impersonation Scam
0x3FB8A191F523973b65C8AAf7910319292aeBC266,Ethereum,Impersonation Scam
0xc912409a69f221b3bb1414894daf604c5f0439d0,Ethereum,Phishing Scam
0xab8a337B7a8265d10d111Db66A2825D96D00C09C,Ethereum,Impersonation Scam
0xA74f33cb4a8f26F743f48A518c3C6Ecac2eE6c7e,Ethereum,Fake Project Scam
0x5ac8306d4C4AC8f95fAB23aCa0b3C41890B77eb6,Ethereum,Impersonation Scam
0x1722137749338af245e09b1f58973b4ce1deb331,Ethereum,Phishing Scam
0x205670c5abA92402D1a0932b2Ae31E05e85ff2C3,Ethereum,Phishing Scam
0x3bd330f121c493db91e59d9125968d3df090a66f,Ethereum,Phishing Scam
0x0aB4Fc631d194BB135dc7a3f99580Cf7df3eEAE0,Ethereum,Impersonation Scam
0x1feeb5c715def8b8eeea227739aa50a539b3d708,Ethereum,Phishing Scam
0x848668c8c07924d77a600df4033c6e3170fb7aed,Ethereum,Phishing Scam
0xd48c85b5d44bf0146bc8572201a20b924a8bda49,Ethereum,Phishing Scam
0x542b0319242f1BE65Ef4cf51A24042177c729120,Ethereum,Phishing Scam
0xc5d65deff5d1373f8b19aa8be528e9c3599013ba,Ethereum,Phishing Scam
0xcb2f43ad2969b746dc2ceb4aa11ed619879b404f,Ethereum,Phishing Scam
0xce4fd7ea4c894ed145ecb996a79c336f3a279334,Ethereum,Phishing Scam
0x8a7747e04679a14ad38aade50ed8cbb49ef09999,Ethereum,Phishing Scam
0x97ADA0ccF94BD34E3Ac7421ac1cD837e4B009B7f,Ethereum,Impersonation Scam
0xcafa11ab425425d7986be974d7b9a38ec058320a,Ethereum,Phishing Scam
0x35f5c0656a70303f1ce82cdee9c00474be5015e6,Ethereum,Phishing Scam
0x10c44aB858B90E09C725158906F71833fF417ACC,Ethereum,Impersonation Scam
0xc57597f5fC469386AB8C53740b5Cf6c4A78e8EeC,Ethereum,Impersonation Scam
0x667200d20087357f77a5b5e5805575285ee27571,Ethereum,Phishing Scam
0x577cad8D4C0511AC704cc2d4D0a01d20917A3035,Ethereum,Impersonation Scam
0x1CcC9b2769741aB0e1620721Df7Cf8FF1D70716B,Ethereum,Impersonation Scam
0x356F6736bf019e52a9a25d2135866b866c7134F0,Ethereum,Impersonation Scam
0x1E89039e26c0b7f0E922011dbF3e16a230255cd8,Ethereum,Impersonation Scam
0x2d30932a5220fc06423c52cb35364316b3184fb5,Ethereum,Phishing Scam
0x9007a0421145b06a0345d55a8c0f0327f62a2224,Ethereum,Other
0xb37844ae1456a5d26d81fcc8385afa691100e633,Ethereum,Phishing Scam
0xfb7f116d6924099a5bf241b5794b7d795b2af20e,Ethereum,Phishing Scam
0x0e2fc0b302bde3110858cd882cfc9690e67e2d13,Ethereum,Phishing Scam
0x04eE62c90FeC42D98Fc21A882DCB40De70D43166,Ethereum,Blackmail Scam
0x3422258C54c75B879ec7B2B1050186A2c0EB0ebD,Ethereum,Impersonation Scam
0x908bc24c7fad5b870f2936d9425383f8ea9c80db,Ethereum,Phishing Scam
0x48bd2b7b486a5c6f9560510bc0f7c915509ef7f7,Ethereum,Phishing Scam
0x0ad24a61a0371d1dfe47c3b74169aaa5807efb31,Ethereum,Impersonation Scam
0xE17722256bB1106801D6EbE286f93986CCa14aB7,Ethereum,Phishing Scam
0x1d50588C0aa11959A5c28831ce3DC5F1D3120d29,Ethereum,Phishing Scam
0xaf59fa6d19daa7af450d678a13dc888e20ce43c3,Ethereum,Impersonation Scam
0x56af787418ddf90d2df34934e0635c4a66eaf7d9,Ethereum,Phishing Scam
0xcaedcba7e864532aa1745ca7af5923d17029ad52,Ethereum,Phishing Scam
0x057c66dbf8b83b50d50f92981d1aaad02dba4487,Ethereum,Phishing Scam
0x0D08dB747095e91780711724267a183E8522aa64,Ethereum,Other
0xbb97a6449a6f5c53b7e696c8b5b6e6a53cf20143,Ethereum,Phishing Scam
0xEaAE5969d5c82dCB5f4C14765600DE01DB81027d,Ethereum,Impersonation Scam
0x92FB75E5211E04C0fDB5651ABe39Cc6CdA16BECA,Ethereum,NFT Airdrop Scam
0xe2e0987f872fe051f24ddc5bda88064e6960e226,Ethereum,Phishing Scam
0x1dde1c4ad966ca4930ad47537e473c48ea5182ac,Ethereum,Phishing Scam
0xd522663a8a4dfe76a0bf1e608fc3b7aa2b9ccfde,Ethereum,Phishing Scam
0x7b92Fb979AE44B646121e5Ec07AbF82A7022883d,Ethereum,Phishing Scam
0x1b7f6d9304026A0a44dD7245E3454F0380Fd8e08,Ethereum,Impersonation Scam
0x98095200678d20ce5f22919267547cee85b5ae35,Ethereum,Phishing Scam
0x9806174828e72c5bc9511d7c66d4d8a6d4b524e9,Ethereum,Phishing Scam
0x4d196816585eab4b30118c49664b159889e8ce92,Ethereum,Phishing Scam
0x6d539e72d6aabac29fb4ae3feb51bb4ae6ffde5b,Ethereum,Phishing Scam
0x3Ffc707e65B7b677547cC33D3945A2480cc57636,Ethereum,Impersonation Scam
0xba25feffe57126b503c2a313d928ee99e25884b6,Ethereum,Phishing Scam
0xd7ac12b479c4f3e62d9e8c713626cbb976cb110d,Ethereum,Phishing Scam
0x28a760ee38c302c8a67742f98a3490dd1d65a38e,Ethereum,Phishing Scam
0x93f43cae892d6c2ec43c8d49d3a15cef168b9b1c,Ethereum,Phishing Scam
0xbE11D0d38Ef4857224032afc9C96647492F726cE,Ethereum,Phishing Scam
0x0057c78273c594D75cA4dC088eB3CAD804f367d6,Ethereum,Fake Returns Scam
0x727bd3BF8D3777F6aCa880d59b0aD6731cEaeF7e,Ethereum,Hack
0x03DAcf0ed8a58f708CA17b11cf3b3e4C225e42fd,Ethereum,Phishing Scam
0x82aA927292F51046c309e79f2a272bad474cDd7A,Ethereum,Phishing Scam
0xb4179be2a85a3b2633d74d86055610adfd690217,Ethereum,Phishing Scam
0x70b8004531fdfab778a7e9a95e696834cb1abb2b,Ethereum,Phishing Scam
0x48628b1d15c85d422972c834d9340ea1fe1477d4,Ethereum,Phishing Scam
0xe59cd19592FB7dBA29fFe8f29556bE244dBCA3b5,Ethereum,Phishing Scam
0x7b6e3c717bf630751f1aeba0645c6ba939decd11,Ethereum,Phishing Scam
0x2c30e423d30e78c416b3d8938e2e14d09af4753f,Ethereum,Phishing Scam
0x3f4adba7bfa1806cf3d0c067a20a9144205c4734,Ethereum,Other
0x25ab0a13f42ea870879b4b631d5599ef47260dc1,Ethereum,Phishing Scam
0xc741dbd00684be11f234804b6e0ff3ab50239d5f,Ethereum,Phishing Scam
0xc44297f0d747313bb617750c73a8087ecfe576e9,Ethereum,Phishing Scam
0x3FC465d1AD56428Ea4d208bDBfDb5c06990Ee05C,Ethereum,Phishing Scam
0x760651cb3e8f56475b74ca8380a97f95f7ee2793,Ethereum,Phishing Scam
0x667b3c07fc27344e27461f52d12965fed5013b09,Ethereum,Phishing Scam
0x45978fb0fe38db2e4e54e866f9000d5f8d3ab7e9,Ethereum,Phishing Scam
0x2118c99950Ad9c72b0123eDe3e51Fd438E57BE46,Ethereum,Fake Returns Scam
0xe356a0392813d64666ba90659e0f517ac51fd70c,Ethereum,Phishing Scam
0x458DEa31f89D70eD1923D414E4d4A72E98AD0A4C,Ethereum,Impersonation Scam
0x4Ea9D0CF2F3Dac3c7405c523471b5458EA2A8321,Ethereum,Impersonation Scam
0x14b50B15c932ef9565fFaF5C55a638f239c0E225,Ethereum,Phishing Scam
0xcdd790751104bC3072aCc3F779E46ED861038739,Ethereum,Impersonation Scam
0x1234e2efbcb9dbc0a1f61e16440d1131735efb7f,Ethereum,Hack
0x76524f023c42cb4018d24b8097959b2ecf8fa8ea,Ethereum,Phishing Scam
0xdef3fbafb3dbe9c1af3ecda4b86a6cf87f494ff0,Ethereum,Phishing Scam
0x92132d45119fae2f375db1cb835bb4ec46a9e71c,Ethereum,Phishing Scam
0x2572E3946E083B6ca84b55D787fa2716cF516c22,Ethereum,Fake Project Scam
0x8006f98f33f8cf4156c36256cd0866250c753d26,Ethereum,Phishing Scam
0x5ad3ce8ded15ad937bc3a3c182ea24ccdaef2d3f,Ethereum,Fake Returns Scam
0xC78a268dbd56cC468B46163EebC3d3611fD6F896,Ethereum,Phishing Scam
0x8D3CFe26a635A322F814512d3e09dF75F7CbfBd3,Ethereum,Phishing Scam
0xdc5b0e523d613f7188312efa1951f02f749d4394,Ethereum,Phishing Scam
0x6fa311edc9c902f82c4796dca5848506b38fb650,Ethereum,Phishing Scam
0x8ccC7e6cfcd15778dfC94D800Ee88bb5C41c2baD,Ethereum,Phishing Scam
0xcbcd4b518890429c0ffef3d782ed99b3adff009b,Ethereum,Phishing Scam
0xe3e7b69f03a2b650fe444393553016519f417cc7,Ethereum,Phishing Scam
0xce064d7145a30c5aea11e64b77723bccf12b779e,Ethereum,Phishing Scam
0x4cbc6eE399dfDc2A873b0594D9FEf316c8D0572F,Ethereum,Impersonation Scam
0x7Eb07E6bfDA797B279A060561De9CE6A066338d7,Ethereum,Phishing Scam
0x754Fb6a142eD0043937b676A067F2E367db52fA6,Ethereum,Impersonation Scam
0xD3a8a8935ccDde4D3625E4561B80eCC05a0d7776,Ethereum,Phishing Scam
0x0755e59d505c9b473Aec50B476dF3ea2045739aa,Ethereum,Impersonation Scam
0xc0ecbcd3a5977921fafecffdf96b4bcae1573b99,Ethereum,Phishing Scam
0x184b660ac3aa80037132df456a55f37e2d3fbf68,Ethereum,Phishing Scam
0xdaFcb70f5D2D0961FFef354A8d2d8A6c739610A3,Ethereum,Other
0x3c6db2b5c99d4d3166b1333b5b5e8b06159216df,Ethereum,Phishing Scam
0x533ac2d0d9c2ab84402aa95d5ce68e7a3f17f83b,Ethereum,Phishing Scam
0x1d138d1f0e8E5F67540b6054De7dB08A610F85B4,Ethereum,Impersonation Scam
0x80C82049C83f39a3497956646D6cf182D04A4f7E,Ethereum,Phishing Scam
0x91518450bd1cb56ac96d7855fb1081a8bfaddd9c,Ethereum,Phishing Scam
0x7bFc7CD03355959aBf0269a7f7c027179b5A2ccC,Ethereum,Fake Returns Scam
0xc48c9c6ec91AE0C358f429F5c6198132cF97CC4b,Ethereum,Impersonation Scam
0x37462af4bd1e49ec0fa9bd7c2f6419695c843127,Ethereum,Fake Returns Scam
0x4c7984bd3999ca90eb16914bdd9db436a2a8a66a,Ethereum,Phishing Scam
0x7da78e7a8E0D70F2C0e26ec8CB5314FaD58DB1D2,Ethereum,Phishing Scam
0x5668fd48ebdd74c1590e9ba0b34b1839f25a7051,Ethereum,Impersonation Scam
0x0002865fa8644e0dde3fd5374acc7f68bb370000,Ethereum,Phishing Scam
0xc05a3051D6A9C22540062E81E17005E90c93EF9F,Ethereum,Impersonation Scam
0xcaed34acc1da8ce456a1e217d687bfdcb910b35b,Ethereum,Phishing Scam
0x43661f4b1c67dd6c1e48c6faf2887b22aee3ddf5,Ethereum,Phishing Scam
0xc91f3b858bcc316c96426d0f390df70aa5bee39b,Ethereum,Phishing Scam
0xfD3508300471a3EF678dE4E3Fb0d01C0ca07f83D,Ethereum,Phishing Scam
0xDF50C2DA0a52f2a3a231eD38fA1B79Ad97ab9563,Ethereum,Impersonation Scam
0xba19bc896d5d8962d4d729d23253f2ab95633142,Ethereum,Phishing Scam
0xd76E5b9A9e9f267C9B4Cc38E78838C532D403523,Ethereum,Phishing Scam
0xbab2d152631ee58c144dfeaa6acba9422bff1a8c,Ethereum,Hack
0xaa95e0f32ddcd9710cf3a880b1f97c424d5202f7,Ethereum,Phishing Scam
0xF7c05DB7485e5c707335BD55517A8661d3Ef5D46,Ethereum,Phishing Scam
0xeab52a23b08d141378546fa309f8a4db113c01aa,Ethereum,Phishing Scam
0x6b1981eb135a2455fee6bcb55f71422c6a0db195,Ethereum,Phishing Scam
0x813bb04b3cf705fd42325f7c552e804a32fbb84d,Ethereum,Phishing Scam
0xb6751b16add74242ea28131ae7008f093734e455,Ethereum,Phishing Scam
0xb836fa488f5ba9e49b0abeb807d10c1b13078045,Ethereum,Phishing Scam
0x542339950da2fbf60dd1e851c7976f02020ac876,Ethereum,Phishing Scam
0x188D2218780a9E7781632f1Af3aFE5d0A4C4a43D,Ethereum,Fake Project Scam
0xd99AA567ddbd0ADc13D32e95711aacedF383277a,Ethereum,Phishing Scam
0x969adf6f99eb2756513bbc5d45605f6fcfbb4bdd,Ethereum,Phishing Scam
0x7fd0947bda0477871c6b4cc0f6257d1996773758,Ethereum,Phishing Scam
0x58640d8e8d15486796a8c01dd2e1580cf02eee46,Ethereum,Phishing Scam
0x074f95064A579de2287B21B6ed33033C18CB80ef,Ethereum,Impersonation Scam
0x815b2c81bdcad7ff34b360b73048a5ea41def1b8,Ethereum,NFT Airdrop Scam
0x2d515af888401cb3a2140659b06f66c6a7df8518,Ethereum,Phishing Scam
0x00c8bd3cd1e649a3fd2a89b3edc1c2ab631227a0,Ethereum,Phishing Scam
0x6ec56fb2436ba6706cecd42403b6a1b69ff0817f,Ethereum,Phishing Scam
0x6964a3833D7C8f8b622AD375051A2cfEB1Cea500,Ethereum,Phishing Scam
0x6131B5fae19EA4f9D964eAc0408E4408b66337b5,Ethereum,Rug Pull Scam
0x7A2BB19483e0df6fC7D5159e2F70480CfeF4C50A,Ethereum,Impersonation Scam
0xa6882c6757fc89458a7399c54ffd5a0bd7776a75,Ethereum,Fake Returns Scam
0x7f55B3b6774b9573aE2c36eA790118CeBa6C057F,Ethereum,Phishing Scam
0x8635EE60Aff91eEc9A0114D31400Ac9fc11B811E,Ethereum,Impersonation Scam
0x7ed44f8b304cd71664cbe8c94614660859fca2c6,Ethereum,Phishing Scam
0xa310291110925E544d65C31C3b9ddA2C298C894D,Ethereum,Impersonation Scam
0x2f141d0cd81011436df8fa04bdac01cb6cf51a65,Ethereum,Phishing Scam
0x08f918C66d54F4c51F9A76cB9A956FAAb2d49ABE,Ethereum,Hack
0x3715b1Ed9bbd5e165aF97619b5C5e13E39F55504,Ethereum,Phishing Scam
0x8Ac2D87f4308B0718AA9345B409277E01282fe03,Ethereum,Phishing Scam
0x21b764bd4bb1E1e1c8Cd6F6037a13F10512939E8,Ethereum,Phishing Scam
0xdf283ef5c8baaa03c70ce3e7a554ca06719b5f17,Ethereum,Phishing Scam
0x8E860B6CA2C05F0Da50aa274C36dB888E627c021,Ethereum,Impersonation Scam
0x5f856630adbc27c0f5bc1de1961d4f0fb1805a29,Ethereum,Phishing Scam
0x6E01aF3913026660Fcebb93f054345eCCd972251,Ethereum,Phishing Scam
0x479f9248926e889f1f0e826716b2be282addcfa8,Ethereum,Phishing Scam
0x4c191dca6cecfa1e55caa3cf178eea52728b13e7,Ethereum,Phishing Scam
0xd4631451242F82Ff4BACB3C4507Dd2fb4c91ae52,Ethereum,Fake Returns Scam
0x29aaa966321f7d82e119bbc965a58cb62d703445,Ethereum,Phishing Scam
0x7831095d7b6b4012280eecbf5171eb5e932cd99b,Ethereum,Rug Pull Scam
0x04A735d026C2F384c00f97c07D2E5AC051806626,Ethereum,Phishing Scam
0x66efc9f2604dc771d0081111b296a1e98d4f0a57,Ethereum,Phishing Scam
0x727b6866BdbA3921BDa2757C42956A02c71f8D7e,Ethereum,Phishing Scam
0x67470e92a9a5b61b80c43a0dc160eec08fabf1b1,Ethereum,Phishing Scam
0x99fAbC8A2281B5123AF6b9f5ef4EB7bAfF45faE6,Ethereum,Other
0xc04b7542a6ca219a242d9558ed63687409185922,Ethereum,Phishing Scam
0x64c940690a3660e68d93d8c6412d900bdd3e11e5,Ethereum,Phishing Scam
0x35db0f6125ecd21676a09bfd9edb8a0aaae4f0b5,Ethereum,Phishing Scam
0x101ce0cedd142f199c9ef61739ae59b6611a0fc0,Ethereum,Phishing Scam
0xa48648fe549e18351b9e20fb6ebccb19437a452f,Ethereum,Phishing Scam
0xa0a51563Ca933ECDf030f84425dEF24ab8cC6733,Ethereum,Impersonation Scam
0x986867aefcc55f1bd95f3b4ded189eb96c36ad39,Ethereum,Phishing Scam
0x8e11e37286a56a7d5c9b4de58829ddcb6a7f4983,Ethereum,Phishing Scam
0x46b5D58e8b42D247715368f4DCDbf62778d46244,Ethereum,Impersonation Scam
0x0d4ef858c7f4e60021b42124160f2426e1597dc3,Ethereum,Phishing Scam
0x303345349da72a28d12d5515f145dd77cb84bacc,Ethereum,Phishing Scam
0xf6238cBC1b74b183E54d63A555f867bAA00D92dF,Ethereum,Impersonation Scam
0xe24e8a8ad9872ab68db57de4a63800a87cc5279b,Ethereum,Phishing Scam
0xcf70c00655ec4356005983420b7adc866316713b,Ethereum,Phishing Scam
0xd7A5a0d41b59900B2dB89B83a1Ad48e7c3CB5fe9,Ethereum,Blackmail Scam
0x7a2934Bf040706cE585E547fAB846dD79057956d,Ethereum,Impersonation Scam
0xaa1e3C33Fa220D3908cF5fe0dc9776A67A97Bb09,Ethereum,Phishing Scam
0xfb1c32fb43fb8bec73f429339e2eef1c50b93046,Ethereum,Phishing Scam
0x25859743ed0861665611b81e47682e889b48313b,Ethereum,Phishing Scam
0xae2Fc483527B8EF99EB5D9B44875F005ba1FaE13,Ethereum,Other
0x7db9656fc8435f765df5748e32bf329098ffb5fb,Ethereum,Phishing Scam
0xa367b4143c956d7af8357a65de1f47d1dda458b3,Ethereum,Phishing Scam
0xbee538ecb678b588c5385859d769a4297e9e8172,Ethereum,Phishing Scam
0x596f83e44d6e62fc886222afea468e14f4c3fec7,Ethereum,Phishing Scam
0x8324676c7cd3a99391d1d69ce3d8a7c2b51c1f59,Ethereum,Phishing Scam
0x005b9f4516f8e640bbe48136901738b323c53b00,Ethereum,Phishing Scam
0x9e55507a10af47f0a60493e77af432d588b9907b,Ethereum,Phishing Scam
0x0b02eEcA0fc9B1e817B5ceD131A12061723C0E40,Ethereum,Blackmail Scam
0x45c711878ce573a9e285a2fb5fba081ad494abf1,Ethereum,Phishing Scam
0x04156015955e3fb6a08dab24c79c10d990fe3faf,Ethereum,Fake Returns Scam
0x1Ad0d0c821453De875F026A5f438E30d4A3dAc3e,Ethereum,Impersonation Scam
0xd37448aD7949C4aD8Eba5aad1a0aFdD3199971d8,Ethereum,Contract Exploit Scam
0xd2356c12b2962a2a218870ab5c0c2a0ff480325f,Ethereum,Phishing Scam
0xdF94337EaBe7ACDF0b67EA43E0D0DD369Ff7f277,Ethereum,Contract Exploit Scam
0x19ad39D1e34b7ACBAeD17957a68f26eFE07005d9,Ethereum,Fake Project Scam
0x425E0406395243F087100C8F7b67C02217974123,Ethereum,Impersonation Scam
0x5400cff7Aa5537881B305D838a951C3feC123B10,Ethereum,Impersonation Scam
0x8759374e7cf14994Ef599E0E9252F57ebFe10A9C,Ethereum,Phishing Scam
0xfc4eaa4ac84d00f1c5854113581f881b42b4a745,Ethereum,Phishing Scam
0xA4674d608d38822765Af8BF76562F6457A2c4621,Ethereum,Phishing Scam
0x18FcBB72a273b2Ba7C4Df17d29E232948b82a014,Ethereum,Impersonation Scam
0x2630cF265bCC203e411663a8d439d927d00743d4,Ethereum,Impersonation Scam
0xf66ddC783cfa428257355Eb34cD151df743aA23a,Ethereum,Phishing Scam
0x2CE976D5fF3a672CF4d822c11A21c6686Ba8117D,Ethereum,Impersonation Scam
0xdcbb7fdb47112d85de6ae2936d0542c9503da58c,Ethereum,Phishing Scam
0x652b969A7Fb8e2af479E90590a138Af06f32aDDB,Ethereum,Impersonation Scam
0x22cE84A7F86662b78E49C6ec9E51D60FddE7b70A,Ethereum,Other
0x7cbab2a9fccfd3d5e08f1f49e39455b8858e71c2,Ethereum,Phishing Scam
0x63ebbfc7530b49d8856bf14cbe78da584e8d0b2a,Ethereum,Phishing Scam
0x25CE2252a80c1c4FDf12FD9c608858c23b3094Ef,Ethereum,Phishing Scam
0x85d642eafb5f15ef54852b57302040ab066ff2c4,Ethereum,Phishing Scam
0x2a206bca8ee7c324af1b67ae05373a59a3d4502d,Ethereum,Impersonation Scam
0x6ac00ef690822de4a39c5161833f0cacee2806b5,Ethereum,Phishing Scam
0x00d07f8c2194f14c8d694680f2b8c0be66d4d5e9,Ethereum,Phishing Scam
0xfb36248a7d9cddf1a685f7da1147eca08d2edf11,Ethereum,Phishing Scam
0xc676B77d7D36c6bEC94a3C9e642E0D1391bc9c4E,Ethereum,NFT Airdrop Scam
0x987d7e81f3f568fb0f6ec79626254c28ff94df82,Ethereum,Phishing Scam
0x3c79999febfd872c26d6829303bbeeae7d8f6ce1,Ethereum,Phishing Scam
0xb5f9b112271Dd48F17A874e047D38793AE35fCcd,Ethereum,Impersonation Scam
0x670d42e7BF6EA5f1738cF48307803056774B38FD,Ethereum,Phishing Scam
0xb86fabbb253b69906ab8311de95a9008c738e92e,Ethereum,Phishing Scam
0xf16171c676be64689aab46cbe4d3bdc2d4eee95f,Ethereum,Phishing Scam
0x879846837962D0FA1Ce2213c92966108050bDCAe,Ethereum,Impersonation Scam
0x346B909240978658eC69C3f6E0D7CBeF50Bc3C79,Ethereum,Phishing Scam
0x8BE0A729fb9a2705F0b5E39DCd813eF3316093b0,Ethereum,Other
0x540F8052Ed4B8f3cc73ffC4421885F9c604856ea,Ethereum,Impersonation Scam
0xe432d9a9be076334474a6a35ede39b278686f923,Ethereum,Phishing Scam
0x1036Bc312f0279b5889BCE88D09A100d411c0abb,Ethereum,Impersonation Scam
0x388Cf3c02c034e7fe8ef164A2B414534fC212119,Ethereum,Impersonation Scam
0x889edC2eDab5f40e902b864aD4d7AdE8E412F9B1,Ethereum,Phishing Scam
0x64AAF2Fd9910e9ad85dbBB695664fF8812664e10,Ethereum,Impersonation Scam
0x3cac4a9598ed31d5df964b2402131a7bd3605ae3,Ethereum,Impersonation Scam
